datetime,title,content
2020-06-15 18:12:20 -0400,Proxy adviser ISS opposes re-election of Tesla chairwoman,"The firm expressed concerns over Denholm's leadership, citing consecutive years of high compensation for directors, without a reasonable rationale, and a steep rise in share pledging by certain Tesla directors and executives, during her time.  Denholm, a company director for nearly six years, has been the chairwoman since November 2018."
2020-06-15 17:27:00 -0400,Stock Market Wrap-Up: DraftKings Scores; Tesla Does the Texas Two-Step,"The stock market got off to a rocky start on Monday, but by the end of the session, investors felt a lot better about the situation.  Support from the Federal Reserve in the form of more asset purchases helped to lighten the mood as well.  The Dow Jones Industrial Average (DJINDICES: ^DJI), S&P 500 (SNPINDEX: ^GSPC), and Nasdaq Composite (NASDAQINDEX: ^IXIC) finished higher by as much as 1.5%."
2020-06-15 16:46:48 -0400,GM CEO: 2020 will go down as 'tragic year' due to COVID-19 and social unrest,GM CEO Marry Barra gives an update on the automaker's business.
2020-06-15 16:04:00 -0400,"Tesla negotiating incentives with Austin, Texas, area: report","Tesla Inc.  and Travis County, Texas, are negotiating the terms of a possible incentives package to bring the company's next factory to the area, according to a report in the Austin American-Statesman Monday. County commissioners are scheduled to discuss the deal in an executive session Tuesday, and a vote is expected ""in the coming weeks,"" the newspaper said, citing people with knowledge of the proceedings. Tesla reportedly has shortlisted Austin and Tulsa, Okla., as the possible locations for the plant, which would be its second U.S. car-making factory after its long-standing plant in Fremont, Calif. It was unclear whether the discussions in Texas meant that the Austin area had been selected as the location or if the company continued t..."
2020-06-15 15:00:00 -0400,Why You Need this Automaker on Your Watch List,"In this episode of Industry Focus: Energy, Nick Sciple chats with Motley Fool senior auto analyst John Rosevear about the auto industry, particularly electric and fuel cell technology. They also discuss a recently public company."
2020-06-15 14:31:15 -0400,Tesla negotiating incentives for possible Texas vehicle assembly plant: report,"Travis County Commissioners Court is scheduled to discuss terms of the deal on Tuesday, the paper reported, citing people with knowledge of the situation.  The paper said it was unclear whether negotiations with Travis County show that Tesla has picked the Austin region as the site for the plant, which would build the company's electric pickup truck and Model Y SUV and employ thousands of people, or if the company is also negotiating with officials in Tulsa, Oklahoma.  The company's chief executive, Elon Musk, has tweeted previously about the possibility of bringing a plant to Texas."
2020-06-15 14:31:15 -0400,"Tesla negotiating incentives for possible Texas vehicle assembly plant, report says","Travis County Commissioners Court is scheduled to discuss terms of the deal on Tuesday, the paper reported, citing people with knowledge of the situation.  The paper said it was unclear whether negotiations with Travis County show that Tesla has picked the Austin region as the site for the plant, which would build the company's electric pickup truck and Model Y SUV and employ thousands of people, or if the company is also negotiating with officials in Tulsa, Oklahoma.  The company's chief executive, Elon Musk, has tweeted previously about the possibility of bringing a plant to Texas."
2020-06-15 14:24:33 -0400,Tesla negotiating incentives for possible Texas vehicle assembly plant -report,"Electric carmaker Tesla Inc is negotiating possible incentives with a Texas county that could bring a new auto assembly plant to the area near Austin, the state capital, the Austin American-Statesman reported on Monday.  Travis County Commissioners Court is scheduled to discuss terms of the deal on Tuesday, the paper reported, citing people with knowledge of the situation.  The paper said it was unclear whether the negotiations with Travis County show that Tesla has picked the Austin region as the site for the plant, which would build the company's electric pickup truck and Model Y SUV, or if the company is also negotiating with officials in Tulsa, Oklahoma."
2020-06-15 13:49:15 -0400,US STOCKS-Wall Street mixed as investors weigh spike in virus cases,"The Dow edged lower while Nasdaq was up 0.6%, helped by Tesla Inc, Nvidia Corp and Zoom Video Communications.  Trillions of dollars in fiscal and monetary stimulus along with easing of restrictions had lifted the S&P 500 as much as 47.5% from the pandemic low in March and helped the tech-heavy Nasdaq confirm a bull market last week."
2020-06-15 11:58:00 -0400,Telsa Orders Begin to Pick Up Again in China,"Tesla (NASDAQ: TSLA) is seeing demand in China increase, with more of its cars being registered in the country last month.  Citing data from China Automotive Information Net, the state-backed agency, Reuters reports that 11,364 Tesla vehicles were registered in May, up 150% month over month.  In April, 4,633 Tesla vehicles were registered in greater China, notes Reuters."
2020-06-15 11:27:39 -0400,Tesla adds wireless charging to U.S.-made Model 3 cars,"Yahoo Finance's Brian Sozzi, Alexis Christoforous, and Rick Newman discuss Tesla's additions to its U.S.-made Model 3 Sedans."
2020-06-15 10:31:31 -0400,"Dow Jones Dives 700 Points On Coronavirus Fears, As Stock Market Pullback Continues; Zoom Video Surges 8%","The Dow Jones Industrial Average dove 700 points Monday on coronavirus fears, as the current stock market pullback continued."
2020-06-15 10:03:02 -0400,"Auto Stock Roundup: Ford-Volkswagen EV Deal, Toyota Fuel Cell JV in China & More","While Ford (F) and Volkswagen (VWAGY) finalize their partnership to build EVs, vans and pickups, Toyota (TM) joins forces with five China-based firms to develop fuel cell vehicles."
2020-06-15 08:00:23 -0400,Companies like Tesla won't report coronavirus cases. Why aren't the numbers public?,Tesla defied Alameda County and opened early. Yet the county won't release data on COVID-19 cases at its Fremont plant.
2020-06-15 07:23:11 -0400,5 High-Flying Stocks of Last Week That Defied Market Turmoil,Not all stocks succumbed to last week's market rout that ended the more than 10-week long rally. A few stocks popped last week.
2020-06-14 18:28:17 -0400,"Dow Jones Futures Fall Sharply: Stock Market Rally At Key Level As Coronavirus Cases Pick Up; Analyzing Nvidia, PayPal, Tesla Stock","Dow Jones futures fell sharply. The stock market rally is in flux as coronavirus cases in the U.S. and China increase. Tesla, Nvidia, PayPal are in focus."
2020-06-14 15:45:00 -0400,Tesla Model Y Deliveries Expand Beyond the U.S.,"In yet another signal that Tesla (NASDAQ: TSLA) is getting better at manufacturing, the company's March-launched Model Y crossover is already beginning an international expansion, starting with Canada.  Here's a closer look at Tesla's progress with bringing to market its Model Y so far.  In March, Tesla impressed investors when it began deliveries of its Model Y six months ahead of its original schedule."
2020-06-14 08:23:17 -0400,"Dow Jones Futures: Stock Market Rally At Key Level As Coronavirus Cases Pick Up; Nvidia, PayPal, ServiceNow, Cloudflare, Biomarin Near Tight Entries; Analyzing Tesla","Futures: The stock market rally is in flux as coronavirus cases in the U.S. and China increase. Tesla, Nvidia, PayPal are in focus."
2020-06-13 13:00:00 -0400,Morgan Stanley And Goldman Sachs Downgrade Tesla,Both Goldman Sachs and Morgan Stanley downgraded Tesla on Friday after the stock rallied past $1000 this week
2020-06-13 08:45:00 -0400,"Tesla Stock Is Near $1,000: Is It a Buy, Sell, or Hold?","Tesla may be able to grow sales rapidly in 2020, after all. But is the stock a buy, sell, or hold following a huge run-up?"
2020-06-12 19:35:07 -0400,Tesla Begins Canceling Solar Roof Orders,"It's been more than three years now since electric car giant Tesla (NASDAQ: TSLA) announced a new product for homeowners who also like electricity ... a solar roof!  Constructed from solar panels manufactured such that they resemble tiles used to build ordinary roofs, Tesla's Solar Roof would fit right into existing neighborhoods, and potentially both add value and dodge HOA covenants at the same time as it generated cheap, renewable energy for the homeowner -- at a price the company claimed would be similar to that of ordinary roofing materials.  Consumer demand was immediate, as would-be buyers of Solar Roof began sending Tesla $1,000 deposits to secure their places in line."
2020-06-12 17:01:00 -0400,Why Tesla Stock Fell on Friday,"The electric-car company's stock pulled back after crossing $1,000 for the first time earlier this week."
2020-06-12 15:31:00 -0400,"Tesla stock gets two downgrades, falls below $1,000","Goldman Sachs and Morgan Stanley nicked Tesla Inc., saying there are risks investors might be ignoring as they rewarded he company with a dizzying valuation."
